0 0 0.153874
0.00257785 0 0.153874
0.00515571 0 0.153874
0.00773356 0 0.153874
0.0103114 0 0.153874
0.0128893 0 0.153874
0.0154671 0 0.153874
0.018045 0 0.153874
0.0206228 0 0.153874
0.0232007 0 0.153874
0.0257785 0 0.153874
0.0283564 0 0.153874
0.0309342 0 0.153874
0.0335121 0 0.153874
0.0360899 0 0.153874
0.0386678 0 0.153874
0.0412457 0 0.153874
0.0438235 0 0.153874
0.0464014 0 0.153874
0.0489792 0 0.153874
0.0515571 0 0.153874
0.0541349 0 0.153874
0.0567128 0 0.153874
0.0592906 0 0.153874
0.0618685 0 0.153874
0.0644463 0 0.153874
0.0670242 0 0.153874
0.069602 0 0.153874
0.0721799 0 0.153874
0.0747577 0 0.153874
0.0773356 0 0.153874
0.0799134 0 0.153874
0.0824913 0 0.153874
0.0850692 0 0.153874
0.087647 0 0.153874
0.0902249 0 0.153874
0.0928027 0 0.153874
0.0953806 0 0.153874
0.0979584 0 0.153874
0.100536 0 0.153874
0.103114 0 0.153874
0.105692 0 0.153874
0.10827 0 0.153874
0.110848 0 0.153874
0.113426 0 0.153874
0.116003 0 0.153874
0.118581 0 0.153874
0.121159 0 0.153874
0.123737 0 0.153874
0.126315 0 0.153874
0.128893 0 0.153874
0.131471 0 0.153874
0.134048 0 0.153874
0.136626 0 0.153874
0.139204 0 0.153874
0.141782 0 0.153874
0.14436 0 0.153874
0.146938 0 0.153874
0.149515 0 0.153874
0.152093 0 0.153874
0.154671 0 0.153874
0.157249 0 0.153874
0.159827 0 0.153874
0.162405 0 0.153874
0.164983 0 0.153874
0.16756 0 0.153874
0.170138 0 0.153874
0.172716 0 0.153874
0.175294 0 0.153874
0.177872 0 0.153874
0.18045 0 0.153874
0.183028 0 0.153874
0.185605 0 0.153874
0.188183 0 0.153874
0.190761 0 0.153874
0.193339 0 0.153874
0.195917 0 0.153874
0.198495 0 0.153874
0.201073 0 0.153874
0.20365 0 0.153874
0.206228 0 0.153874
0.208806 0 0.153874
0.211384 0 0.153874
0.213962 0 0.153874
0.21654 0 0.153874
0.219118 0 0.153874
0.221695 0 0.153874
0.224273 0 0.153874
0.226851 0 0.153874
0.229429 0 0.153874
0.232007 0 0.153874
0.234585 0 0.153874
0.237162 0 0.153874
0.23974 0 0.153874
0.242318 0 0.153874
0.244896 0 0.153874
0.247474 0 0.153874
0.250052 0 0.153874
0.25263 0 0.153874
0.255207 0 0.153874
0.257785 0 0.153874
0.260363 0 0.153874
0.262941 0 0.153874
0.265519 0 0.153874
0.268097 0 0.153874
0.270675 0 0.153874
0.273252 0 0.153874
0.27583 0 0.153874
0.278408 0 0.153874
0.280986 0 0.153874
0.283564 0 0.153874
0.286142 0 0.153874
0.28872 0 0.153874
0.291297 0 0.153874
0.293875 0 0.153874
0.296453 0 0.153874
0.299031 0 0.153874
0.301609 0 0.153874
0.304187 0 0.153874
0.306765 0 0.153874
0.309342 0 0.153874
0.31192 0 0.153874
0.314498 0 0.153874
0.317076 0 0.153874
0.319654 0 0.153874
0.322232 0 0.153874
0.32481 0 0.153874
0.327387 0 0.153874
0.329965 0 0.153874
0.332543 0 0.153874
0.335121 0 0.153874
0.337699 0 0.153874
0.340277 0 0.153874
0.342854 0 0.153874
0.345432 0 0.153874
0.34801 0 0.153874
0.350588 0 0.153874
0.353166 0 0.153874
0.355744 0 0.153874
0.358322 0 0.153874
0.360899 0 0.153874
0.363477 0 0.153874
0.366055 0 0.153874
0.368633 0 0.153874
0.371211 0 0.153874
0.373789 0 0.153874
0.376367 0 0.153874
0.378944 0 0.153874
0.381522 0 0.153874
0.3841 0 0.153874
0.386678 0 0.153874
0.389256 0 0.153874
0.391834 0 0.153874
0.394412 0 0.153874
0.396989 0 0.153874
0.399567 0 0.153874
0.402145 0 0.153874
0.404723 0 0.153874
0.407301 0 0.153874
0.409879 0 0.153874
0.412457 0 0.153874
0.415034 0 0.153874
0.417612 0 0.153874
0.42019 0 0.153874
0.422768 0 0.153874
0.425346 0 0.153874
0.427924 0 0.153874
0.430501 0 0.153874
0.433079 0 0.153874
0.435657 0 0.153874
0.438235 0 0.153874
0.440813 0 0.153874
0.443391 0 0.153874
0.445969 0 0.153874
0.448546 0 0.153874
0.451124 0 0.153874
0.453702 0 0.153874
0.45628 0 0.153874
0.458858 0 0.153874
0.461436 0 0.153874
0.464014 0 0.153874
0.466591 0 0.153874
0.469169 0 0.153874
0.471747 0 0.153874
0.474325 0 0.153874
0.476903 0 0.153874
0.479481 0 0.153874
0.482059 0 0.153874
0.484636 0 0.153874
0.487214 0 0.153874
0.489792 0 0.153874
0.49237 0 0.153874
0.494948 0 0.153874
